Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
26.09.2023 10:50:00,996.25,19.01,292.47,13.26,69.29,22.02,15.26,6.76,9.58,15.32,1181.02,1.23,1.98,130.4,0,0,551.8,1062.61,1073.2,32.6,434.3
26.09.2023 11:00:00,996.12,19.59,293.07,13.57,68.17,22.83,15.56,7.27,9.78,15.63,1178.38,1.72,2.37,132.3,0,0,563.43,1083.15,1092.14,32.99,427.1
26.09.2023 11:10:00,995.98,19.83,293.32,13.82,68.26,23.17,15.82,7.36,9.94,15.88,1177.14,1.72,2.64,137,0,0,573.84,1101.45,1111.11,33.34,429.8
26.09.2023 11:20:00,995.86,19.98,293.48,14.02,68.53,23.39,16.03,7.36,10.07,16.1,1176.29,1.72,2.86,123.9,0,0,581.58,1116.92,1125.7,33.64,433.2
26.09.2023 11:30:00,995.74,20.1,293.61,14.17,68.67,23.57,16.18,7.38,10.17,16.25,1175.61,2.11,3.22,122.1,0,0,588.89,1130.38,1139,33.9,426.7
26.09.2023 11:40:00,995.66,20.68,294.2,14.35,67.03,24.42,16.37,8.05,10.29,16.44,1173.1,1.78,3.98,142.1,0,0,593.17,1138.63,1142.7,34.11,424.7
26.09.2023 11:50:00,995.62,20.93,294.45,14.47,66.52,24.8,16.5,8.3,10.37,16.57,1172,2.22,3.57,125.7,0,0,597.53,1146.98,1150.94,34.3,423.9
26.09.2023 12:00:00,995.61,21.14,294.66,14.57,66.11,25.12,16.61,8.51,10.44,16.68,1171.1,2.16,3.38,129.3,0,0,599.67,1151.38,1154.87,34.45,423.2
26.09.2023 12:10:00,995.5,21.25,294.78,14.65,66,25.29,16.69,8.6,10.5,16.77,1170.5,2.42,4.31,123.5,0,0,601.29,1154.1,1157.42,34.61,423.6
26.09.2023 12:20:00,995.42,21.45,294.99,14.74,65.58,25.61,16.79,8.81,10.56,16.87,1169.57,2.22,4.36,124.8,0,0,600.18,1151.18,1156.84,34.79,423.7
26.09.2023 12:30:00,995.36,21.82,295.36,14.8,64.38,26.19,16.86,9.33,10.61,16.94,1167.99,2.36,4.02,141.3,0,0,596.65,1143.1,1151.72,34.97,422.1
26.09.2023 12:40:00,995.33,22.14,295.69,14.74,62.9,26.71,16.8,9.91,10.57,16.88,1166.73,2.43,4.17,150.7,0,0,592.83,1135.19,1140.51,35.17,420.2
26.09.2023 12:50:00,995.21,22.35,295.91,14.75,62.14,27.05,16.81,10.24,10.57,16.89,1165.74,2.48,3.83,185.7,0,0,589.41,1128.37,1135.75,35.38,420.1
26.09.2023 13:00:00,995.11,22.52,296.08,14.85,61.89,27.33,16.92,10.42,10.64,17,1164.92,2.26,3.66,186.6,0,0,583.58,1117.97,1128.28,35.61,420.3
26.09.2023 13:10:00,995.06,22.74,296.31,14.93,61.38,27.7,17,10.7,10.7,17.09,1163.95,1.51,3.12,167.2,0,0,572.33,1096.6,1107.76,35.9,420.3
26.09.2023 13:20:00,994.94,23.19,296.77,14.9,59.61,28.46,16.97,11.5,10.68,17.05,1162.06,1.48,3.06,174.9,0,0,564.4,1084.64,1092.39,36.23,419.9
26.09.2023 13:30:00,994.83,23.41,297,14.9,58.82,28.84,16.97,11.88,10.68,17.05,1161.06,1.85,2.83,170.6,0,0,553.57,1063.04,1074.59,36.61,419.9
26.09.2023 13:40:00,994.68,23.57,297.17,14.79,57.87,29.12,16.85,12.27,10.61,16.94,1160.31,1.48,2.51,197.3,0,0,542.26,1043.21,1055.46,37.02,419.3
26.09.2023 13:50:00,994.53,23.7,297.32,14.71,57.12,29.35,16.77,12.59,10.55,16.86,1159.66,1.36,2.71,194.4,0,0,526.62,1011.54,1028.43,37.42,420.2
26.09.2023 14:00:00,994.48,24.16,297.78,14.78,55.8,30.17,16.84,13.34,10.6,16.93,1157.79,1.14,2.16,167.1,0,0,511.17,985.09,998.4,37.81,418.8
26.09.2023 14:10:00,994.39,24.23,297.86,14.78,55.56,30.3,16.84,13.47,10.6,16.93,1157.4,1.1,2.05,189.2,0,0,496.52,958.27,969.56,38.19,418.3
26.09.2023 14:20:00,994.34,24.52,298.15,14.77,54.56,30.83,16.82,14.01,10.59,16.92,1156.23,1.24,2.61,153.8,0,0,480.92,928.76,941.82,38.55,418.3
26.09.2023 14:30:00,994.26,24.51,298.15,14.77,54.6,30.81,16.82,13.99,10.59,16.92,1156.17,1.06,1.78,140.7,0,0,458.99,887.57,910.85,38.86,418.5
26.09.2023 14:40:00,994.16,24.26,297.91,15.1,56.62,30.36,17.19,13.17,10.82,17.29,1156.86,1.11,2.13,90.8,0,0,439.35,848.16,866.38,39.14,419.3
26.09.2023 14:50:00,994.08,24.17,297.83,14.85,56.02,30.19,16.91,13.28,10.65,17.01,1157.24,1.45,2.37,67.92,0,0,421.75,813.32,828.78,39.4,418.6
26.09.2023 15:00:00,994.07,24.03,297.69,14.93,56.8,29.94,17.01,12.93,10.71,17.11,1157.73,2.1,3.29,60.89,0,0,400.6,768,795.43,39.6,417.9
26.09.2023 15:10:00,994.05,24.07,297.73,14.82,56.25,30.01,16.88,13.13,10.63,16.98,1157.61,1.7,2.89,47.59,0,0,378.52,723.86,739.99,39.73,417.5
26.09.2023 15:20:00,994.04,24.17,297.83,14.83,55.96,30.19,16.9,13.3,10.64,17,1157.2,1.21,2.26,59.51,0,0,358.51,688.48,705.92,39.77,416.9
26.09.2023 15:30:00,994.01,24.13,297.79,14.62,55.31,30.12,16.66,13.46,10.49,16.76,1157.43,1.21,2.84,29.64,0,0,332.22,637.58,663.03,39.78,416.5
26.09.2023 15:40:00,993.98,24.2,297.86,15,56.47,30.25,17.08,13.17,10.76,17.18,1156.94,1.77,3.16,64.77,0,0,309.48,595.17,614.65,39.79,415.4
26.09.2023 15:50:00,993.98,24.14,297.8,14.97,56.56,30.14,17.05,13.09,10.74,17.15,1157.18,1.52,2.92,60.82,0,0,285.69,547.12,567.8,39.8,414.9
26.09.2023 16:00:00,993.97,24.32,297.99,15.04,56.22,30.47,17.13,13.34,10.79,17.23,1156.43,1.56,2.86,50.52,0,0,265.51,512.74,527.36,39.78,415
26.09.2023 16:10:00,993.94,24.31,297.98,15.13,56.58,30.45,17.23,13.22,10.85,17.33,1156.39,1.9,3,51.65,0,0,241.92,467.66,493.01,39.72,415.1
26.09.2023 16:20:00,993.88,24.14,297.81,15.06,56.9,30.14,17.15,12.99,10.8,17.25,1157.01,2.09,3.44,36.73,0,0,211.77,405.65,439.79,39.63,415
26.09.2023 16:30:00,993.88,23.91,297.58,15.11,57.88,29.73,17.21,12.52,10.84,17.31,1157.89,1.84,3.38,44.55,0,0,188.91,363.24,385.44,39.46,415.3
26.09.2023 16:40:00,993.89,23.71,297.38,14.96,58,29.37,17.03,12.34,10.73,17.14,1158.75,2.75,4.05,36.86,0,0,161.78,308.59,336.72,39.24,415.8
26.09.2023 16:50:00,993.86,23.44,297.11,14.89,58.69,28.9,16.96,11.94,10.68,17.06,1159.81,2.84,4.05,40.35,0,0,138.63,260.14,283.14,38.97,415.7
26.09.2023 17:00:00,993.87,23.31,296.98,14.83,58.93,28.67,16.9,11.78,10.64,17,1160.35,2.9,3.95,35.59,0,0,112.3,205.63,235.81,38.65,416.5
26.09.2023 17:10:00,993.84,23.1,296.77,14.8,59.54,28.31,16.86,11.45,10.62,16.96,1161.16,2.73,3.64,37.37,0,0,89.03,159,177.55,38.28,416.8
26.09.2023 17:20:00,993.84,23.02,296.69,14.81,59.87,28.17,16.87,11.31,10.62,16.97,1161.48,2.55,3.52,38.79,0,0,59.95,111.72,137.38,37.87,417.1
26.09.2023 17:30:00,993.89,22.81,296.48,14.83,60.72,27.82,16.89,10.93,10.64,16.99,1162.34,2.36,3.16,31.98,0,0,24.52,69.12,77.5,37.43,417.8
26.09.2023 17:40:00,993.95,22.51,296.17,14.94,62.27,27.32,17.01,10.31,10.71,17.11,1163.54,2.12,2.88,8.49,0,0,17.94,52.04,60.52,36.93,419.3
26.09.2023 17:50:00,994.04,22.15,295.81,15.01,63.93,26.72,17.09,9.64,10.76,17.19,1165.03,2.18,3.23,8.61,0,0,10.92,34.59,43.26,36.36,419.7
26.09.2023 18:00:00,994.13,21.93,295.58,15.01,64.81,26.37,17.09,9.28,10.76,17.19,1166,2.19,2.81,10.94,0,0,3.57,17.45,24.61,35.78,420.9
26.09.2023 18:10:00,994.24,21.73,295.37,14.99,65.53,26.05,17.07,8.98,10.75,17.17,1166.93,1.96,2.67,4.99,0,0,0,7.08,11.09,35.22,421.9
26.09.2023 18:20:00,994.34,21.44,295.07,14.96,66.55,25.59,17.03,8.56,10.72,17.13,1168.22,1.57,2.32,0.67,0,0,0,2.16,3.88,34.7,421.7
26.09.2023 18:30:00,994.4,21.21,294.83,14.92,67.33,25.23,16.99,8.24,10.7,17.09,1169.22,1.72,2.51,1.22,0,0,0,0,0,34.2,422.6
26.09.2023 18:40:00,994.49,20.97,294.59,14.87,68.1,24.86,16.93,7.93,10.66,17.03,1170.3,1.38,2.42,355.8,0,0,0,0,0,33.75,423
26.09.2023 18:50:00,994.6,20.75,294.36,14.81,68.79,24.53,16.87,7.66,10.62,16.97,1171.34,0.93,1.57,11.59,0,0,0,0,0,33.33,423.6
26.09.2023 19:00:00,994.62,20.55,294.15,14.75,69.38,24.23,16.81,7.42,10.58,16.9,1172.19,1.11,1.64,12.91,0,0,0,0,0,32.94,424.1
26.09.2023 19:10:00,994.64,20.56,294.16,14.68,68.99,24.24,16.73,7.52,10.53,16.82,1172.21,1.36,1.74,11.97,0,0,0,0,0,32.59,425.6
26.09.2023 19:20:00,994.82,20.49,294.08,14.64,69.12,24.14,16.69,7.45,10.5,16.77,1172.72,1.02,1.89,32.19,0,0,0,0,0,32.26,426.7
26.09.2023 19:30:00,994.92,19.75,293.33,14.87,73.43,23.06,16.93,6.13,10.65,17.02,1175.7,0.41,0.81,55.95,0,0,0,0,0,31.95,431.9
26.09.2023 19:40:00,994.98,19.57,293.14,14.79,73.87,22.8,16.85,5.96,10.6,16.93,1176.53,0.43,0.96,55.56,0,0,0,0,0,31.65,430.5
26.09.2023 19:50:00,994.97,19.42,292.99,14.84,74.84,22.59,16.91,5.68,10.64,16.99,1177.09,0.76,1.08,81.5,0,0,0,0,0,31.39,434.6
26.09.2023 20:00:00,995.02,18.61,292.18,14.96,79.32,21.48,17.04,4.44,10.72,17.12,1180.35,0.36,0.73,97,0,0,0,0,0,31.13,444.5
26.09.2023 20:10:00,994.98,18.36,291.93,14.87,80.1,21.14,16.94,4.21,10.66,17.02,1181.37,0.17,0.35,326.5,0,0,0,0,0,30.88,438.8
26.09.2023 20:20:00,994.96,18.15,291.72,14.74,80.5,20.87,16.8,4.07,10.57,16.88,1182.26,0.25,0.45,64.41,0,0,0,0,0,30.64,440.1
26.09.2023 20:30:00,995.05,17.93,291.49,14.63,81,20.58,16.67,3.91,10.49,16.75,1183.32,0.39,0.93,226.4,0,0,0,0,0,30.41,437.5
26.09.2023 20:40:00,995.03,17.91,291.47,14.57,80.8,20.56,16.61,3.95,10.45,16.69,1183.41,0.42,0.73,102.7,0,0,0,0,0,30.18,435.7
26.09.2023 20:50:00,994.98,17.52,291.09,14.55,82.7,20.06,16.59,3.47,10.43,16.67,1184.94,0.29,0.76,324.2,0,0,0,0,0,29.96,438
26.09.2023 21:00:00,994.96,17.42,290.99,14.47,82.8,19.93,16.5,3.43,10.38,16.59,1185.36,0.34,0.52,40.04,0,0,0,0,0,29.74,434.2
26.09.2023 21:10:00,994.97,17.35,290.92,14.46,83.1,19.84,16.49,3.35,10.37,16.57,1185.66,0.73,1.1,42.49,0,0,0,0,0,29.52,434.5
26.09.2023 21:20:00,994.96,16.99,290.56,14.49,85.2,19.39,16.52,2.87,10.4,16.61,1187.11,0.32,0.9,39.75,0,0,0,0,0,29.3,441
26.09.2023 21:30:00,995.03,16.67,290.23,14.46,86.8,19,16.5,2.51,10.38,16.58,1188.52,0.29,0.48,216,0,0,0,0,0,29.09,444
26.09.2023 21:40:00,995.01,16.61,290.18,14.49,87.3,18.93,16.53,2.4,10.4,16.61,1188.72,0.36,0.58,137.7,0,0,0,0,0,28.88,446.8
26.09.2023 21:50:00,995.06,16.28,289.84,14.33,88.2,18.54,16.35,2.19,10.28,16.43,1190.22,0.3,0.54,170.8,0,0,0,0,0,28.69,447.7
26.09.2023 22:00:00,995.07,16.06,289.62,14.18,88.6,18.28,16.2,2.08,10.19,16.28,1191.22,1.04,1.68,217.3,0,0,0,0,0,28.5,438.1
26.09.2023 22:10:00,995.09,15.88,289.44,14.11,89.2,18.07,16.12,1.95,10.14,16.2,1192.01,1.92,2.62,223.5,0,0,0,0,0,28.32,440.2
26.09.2023 22:20:00,995.12,15.78,289.33,14.3,90.9,17.96,16.32,1.63,10.27,16.4,1192.37,1.27,1.73,215.4,0,0,0,0,0,28.13,447.1
26.09.2023 22:30:00,995.08,15.67,289.23,14.09,90.3,17.83,16.1,1.73,10.13,16.18,1192.88,1.13,1.52,217.3,0,0,0,0,0,27.92,441
26.09.2023 22:40:00,995.11,15.31,288.87,13.9,91.3,17.42,15.91,1.52,10,15.98,1194.48,1.03,1.62,203,0,0,0,0,0,27.72,443.2
26.09.2023 22:50:00,995.15,14.8,288.35,13.84,94,16.86,15.85,1.01,9.97,15.93,1196.68,0.98,1.48,193.6,0,0,0,0,0,27.54,450.8
26.09.2023 23:00:00,995.15,14.84,288.39,14.14,95.6,16.9,16.16,0.74,10.16,16.24,1196.37,1.13,1.7,224.8,0,0,0,0,0,27.36,453
26.09.2023 23:10:00,995.05,15.16,288.72,14.14,93.6,17.26,16.15,1.1,10.16,16.23,1194.92,0.97,1.4,212.6,0,0,0,0,0,27.18,446.3
26.09.2023 23:20:00,995.02,14.62,288.18,13.63,93.8,16.66,15.63,1.03,9.83,15.71,1197.36,0.63,1.15,169.6,0,0,0,0,0,27.01,448.8
26.09.2023 23:30:00,995.1,13.88,287.43,13.3,96.3,15.88,15.3,0.59,9.62,15.37,1200.71,0.68,1.2,165.7,0,0,0,0,0,26.85,457.7
26.09.2023 23:40:00,995.15,13.63,287.18,13.38,98.4,15.63,15.38,0.25,9.67,15.45,1201.78,0.82,1.33,145.6,0,0,0,0,0,26.69,461.4
26.09.2023 23:50:00,995.15,13.52,287.07,13.33,98.8,15.52,15.33,0.19,9.64,15.4,1202.26,0.69,1.39,146.9,0,0,0,0,0,26.53,461.8
27.09.2023 00:00:00,995.09,13.45,287,13.39,99.6,15.45,15.38,0.06,9.67,15.46,1202.46,0.63,1.11,111.7,0,0,0,0,0,26.36,465
27.09.2023 00:10:00,995.11,13.41,286.96,13.35,99.6,15.41,15.34,0.06,9.65,15.42,1202.66,0.43,0.68,97.5,0,0,0,0,0,26.22,467.8
27.09.2023 00:20:00,995.16,13.4,286.95,13.4,100,15.4,15.4,0,9.68,15.47,1202.74,0.76,1.04,88.1,0,0,0,0,0,26.06,465.1
27.09.2023 00:30:00,995.12,13.43,286.98,13.4,99.8,15.43,15.39,0.03,9.68,15.47,1202.58,0.4,0.71,69.52,0,0,0,0,0,25.88,462.6
27.09.2023 00:40:00,995.11,13.47,287.02,13.44,99.8,15.47,15.43,0.03,9.7,15.51,1202.38,0.47,1.71,120.8,0,0,0,0,0,25.71,456.9
27.09.2023 00:50:00,994.99,13.64,287.2,13.56,99.5,15.64,15.56,0.08,9.78,15.64,1201.46,1.07,1.91,156.5,0,0,0,0,0,25.58,458.3
27.09.2023 01:00:00,995,13.55,287.11,13.52,99.8,15.55,15.52,0.03,9.76,15.59,1201.87,0.91,2.33,191.3,0,0,0,0,0,25.47,456.9
27.09.2023 01:10:00,995.03,13.28,286.84,13.06,98.6,15.28,15.06,0.21,9.47,15.14,1203.25,0.94,1.61,184.5,0,0,0,0,0,25.36,459.8
27.09.2023 01:20:00,995.03,12.98,286.54,12.98,100,14.98,14.98,0,9.42,15.05,1204.55,1.04,1.99,221.3,0,0,0,0,0,25.26,459
27.09.2023 01:30:00,994.93,13.1,286.67,13.1,100,15.1,15.1,0,9.49,15.17,1203.86,1.08,2.59,129.7,0,0,0,0,0,25.15,462.8
27.09.2023 01:40:00,994.84,12.89,286.46,12.89,100,14.89,14.89,0,9.36,14.97,1204.73,0.34,0.66,165.6,0,0,0,0,0,25.03,465.2
27.09.2023 01:50:00,994.84,12.85,286.42,12.85,100,14.85,14.85,0,9.34,14.93,1204.92,0.67,1.33,229.2,0,0,0,0,0,24.91,461.3
27.09.2023 02:00:00,994.96,13.12,286.68,13.12,100,15.12,15.12,0,9.5,15.19,1203.8,0.92,1.58,210.4,0,0,0,0,0,24.81,457.1
27.09.2023 02:10:00,995.08,13.17,286.72,13.17,100,15.17,15.17,0,9.53,15.24,1203.72,0.35,0.57,90.1,0,0,0,0,0,24.72,458.2
27.09.2023 02:20:00,995.05,13,286.56,13,100,15,15,0,9.43,15.07,1204.47,0.33,0.62,153.8,0,0,0,0,0,24.65,461
27.09.2023 02:30:00,994.98,12.31,285.87,12.28,99.8,14.33,14.31,0.03,8.99,14.38,1207.62,1.14,1.81,183.1,0,0,0,0,0,24.58,466.3
27.09.2023 02:40:00,994.88,12.06,285.63,12.06,100,14.1,14.1,0,8.86,14.17,1208.65,0.86,1.2,206.9,0,0,0,0,0,24.51,469.8
27.09.2023 02:50:00,994.87,12.13,285.7,12.13,100,14.16,14.16,0,8.9,14.24,1208.32,0.79,1.14,193.5,0,0,0,0,0,24.41,467.7
27.09.2023 03:00:00,994.97,11.95,285.51,11.95,100,14,14,0,8.8,14.07,1209.27,0.59,0.98,207.9,0,0,0,0,0,24.31,468
27.09.2023 03:10:00,995.04,12.39,285.95,12.39,100,14.41,14.41,0,9.06,14.48,1207.3,0.59,0.81,216,0,0,0,0,0,24.22,451.7
27.09.2023 03:20:00,995.18,12.49,286.04,12.49,100,14.5,14.5,0,9.12,14.57,1207.01,0.33,0.49,190.2,0,0,0,0,0,24.13,452
27.09.2023 03:30:00,995.21,11.93,285.47,11.93,100,13.98,13.98,0,8.78,14.05,1209.67,0.9,1.67,150.3,0,0,0,0,0,24.06,468.7
27.09.2023 03:40:00,995.32,11.19,284.72,11.19,100,13.31,13.31,0,8.36,13.37,1213.26,1.18,2.08,159.4,0,0,0,0,0,23.99,476.9
27.09.2023 03:50:00,995.32,11.03,284.56,11.03,100,13.17,13.17,0,8.27,13.23,1214.01,0.71,1.67,185.3,0,0,0,0,0,23.91,479
27.09.2023 04:00:00,995.31,11.03,284.56,11.03,100,13.17,13.17,0,8.27,13.23,1214,1.16,1.63,189.1,0,0,0,0,0,23.84,480.3
27.09.2023 04:10:00,995.29,10.85,284.38,10.85,100,13.01,13.01,0,8.17,13.07,1214.81,0.71,1.34,194.3,0,0,0,0,0,23.8,482.3
27.09.2023 04:20:00,995.22,10.73,284.27,10.73,100,12.91,12.91,0,8.11,12.97,1215.28,0.96,1.26,203.8,0,0,0,0,0,23.78,482.9
27.09.2023 04:30:00,995.09,10.57,284.12,10.57,100,12.77,12.77,0,8.02,12.83,1215.88,1.36,2.13,161.4,0,0,0,0,0,23.77,487
27.09.2023 04:40:00,995.2,10.5,284.04,10.5,100,12.71,12.71,0,7.98,12.77,1216.34,0.75,1.24,180,0,0,0,0,0,23.74,491.1
27.09.2023 04:50:00,995.22,10.51,284.05,10.51,100,12.72,12.72,0,7.99,12.78,1216.31,0.76,1.17,193.4,0,0,0,0,0,23.71,490.8
27.09.2023 05:00:00,995.14,10.46,284.01,10.46,100,12.68,12.68,0,7.96,12.74,1216.45,0.87,1.39,172.2,0,0,0,0,0,23.68,490.5
27.09.2023 05:10:00,995.07,10.35,283.9,10.35,100,12.59,12.59,0,7.9,12.65,1216.88,1.14,1.69,245.8,0,0,0,0,0,23.67,490.4
27.09.2023 05:20:00,995.2,10.96,284.5,10.96,100,13.11,13.11,0,8.23,13.17,1214.18,0.63,1.33,178.7,0,0,0,0,0,23.65,464.7
27.09.2023 05:30:00,995.18,11.3,284.84,11.3,100,13.41,13.41,0,8.42,13.47,1212.58,0.82,1.33,196.2,0,0,0,0,0,23.6,461.9
27.09.2023 05:40:00,995.25,11.12,284.66,11.12,100,13.25,13.25,0,8.32,13.31,1213.49,0.75,1.39,220.5,0,0,0,0,0,23.54,466.5
27.09.2023 05:50:00,995.33,10.76,284.29,10.76,100,12.93,12.93,0,8.12,13,1215.28,0.52,0.91,145.4,0,0,0,0,1.08,23.48,476.2
27.09.2023 06:00:00,995.45,10.22,283.74,10.22,100,12.48,12.48,0,7.83,12.53,1217.96,0.49,0.77,176,0,0,0,2.5,4.46,23.4,482.7
27.09.2023 06:10:00,995.55,10,283.51,10,100,12.29,12.29,0,7.72,12.35,1219.12,0.7,1.03,197.9,0,0,1.75,6.89,9.98,23.32,488.5
27.09.2023 06:20:00,995.72,9.95,283.45,9.95,100,12.25,12.25,0,7.69,12.31,1219.56,0.55,1.05,207.5,0,0,6.31,16.18,23.44,23.24,490
27.09.2023 06:30:00,995.86,9.91,283.4,9.91,100,12.22,12.22,0,7.67,12.27,1219.92,0.78,1.32,211.1,0,0,14.31,32.05,39.78,23.18,493
27.09.2023 06:40:00,996.12,9.9,283.36,9.9,100,12.21,12.21,0,7.66,12.26,1220.29,0.38,0.68,280.7,0,0,24.62,53.71,71.22,23.14,490.1
27.09.2023 06:50:00,996.24,10.28,283.74,10.28,100,12.53,12.53,0,7.86,12.57,1218.65,0.28,0.56,85.8,0,0,28.26,65.54,73.43,23.12,480.7
27.09.2023 07:00:00,996.37,10.22,283.66,10.22,100,12.48,12.48,0,7.83,12.52,1219.09,0.39,0.69,119.1,0,0,34.34,84.43,103.52,23.1,487.7
27.09.2023 07:10:00,996.47,10.31,283.75,10.31,100,12.55,12.55,0,7.87,12.6,1218.78,0.39,0.67,122,0,0,54.63,125.7,149.92,23.11,499.4
27.09.2023 07:20:00,996.48,10.53,283.97,10.53,100,12.74,12.74,0,7.99,12.78,1217.77,0.42,0.75,167.6,0,0,70.07,155.41,185.63,23.15,501.7
27.09.2023 07:30:00,996.51,10.53,283.96,10.53,100,12.74,12.74,0,7.99,12.78,1217.8,0.65,1,180.4,0,0,97.73,197.37,226.44,23.26,500.1
27.09.2023 07:40:00,996.51,10.43,283.86,10.43,100,12.65,12.65,0,7.94,12.7,1218.27,0.88,1.58,194.5,0,0,87.85,181.57,221.52,23.41,499
27.09.2023 07:50:00,996.45,10.32,283.76,10.32,100,12.56,12.56,0,7.88,12.61,1218.71,1.25,1.81,196.3,0,0,99.83,199.59,220.7,23.57,498.4
27.09.2023 08:00:00,996.37,10.55,284,10.55,100,12.75,12.75,0,8,12.8,1217.54,1.68,2.81,172.8,0,0,100.54,203.64,244.55,23.72,494.5
27.09.2023 08:10:00,996.37,10.64,284.09,10.64,100,12.83,12.83,0,8.05,12.88,1217.12,1.27,3.11,169,0,0,129,257.7,298.48,23.84,488.8
27.09.2023 08:20:00,996.35,10.71,284.16,10.71,100,12.89,12.89,0,8.09,12.94,1216.77,1.6,2.3,165.4,0,0,145.98,289.09,326.8,23.97,485.3
27.09.2023 08:30:00,996.25,10.9,284.36,10.9,100,13.06,13.06,0,8.19,13.11,1215.75,1.32,2.29,180.6,0,0,126.24,257.57,307.38,24.11,482.6
27.09.2023 08:40:00,996.15,11,284.46,11,100,13.14,13.14,0,8.25,13.19,1215.16,0.92,1.34,206.6,0,0,162.28,329.24,381.63,24.26,481.1
27.09.2023 08:50:00,996.22,11.32,284.78,11.32,100,13.43,13.43,0,8.43,13.48,1213.75,0.84,1.69,198.9,0,0,222.32,441.95,477.02,24.44,481.2
27.09.2023 09:00:00,996.29,12.03,285.48,12.03,100,14.07,14.07,0,8.83,14.12,1210.52,0.48,1.2,10.84,0,0,333.82,648.16,830.23,24.67,480.9
27.09.2023 09:10:00,996.32,13.03,286.48,13.03,100,15.03,15.03,0,9.44,15.08,1205.88,0.71,1.55,178.4,0,0,379.35,727.96,737.92,25.03,477.6
27.09.2023 09:20:00,996.26,13.81,287.27,13.81,100,15.81,15.81,0,9.93,15.87,1202.18,0.84,1.83,174.4,0,0,396.85,757.68,780.09,25.57,477.8
27.09.2023 09:30:00,996.3,14.79,288.25,14.38,97.4,16.85,16.41,0.44,10.31,16.47,1197.86,0.37,1.04,249.1,0,0,417.64,801.63,818.73,26.26,471.7
27.09.2023 09:40:00,996.25,15.96,289.42,13.89,87.5,18.16,15.89,2.27,9.98,15.95,1193.18,0.9,1.74,138.4,0,0,434.11,832.94,846.33,27.04,469.8
27.09.2023 09:50:00,996.22,16.17,289.63,13.76,85.6,18.41,15.76,2.65,9.9,15.82,1192.34,0.76,1.52,114.9,0,0,451.15,865.61,884.32,27.82,468.5
27.09.2023 10:00:00,996.11,17.17,290.64,13.96,81.4,19.62,15.97,3.65,10.03,16.03,1188.01,0.65,1.52,120,0,0,467.31,902.44,919.42,28.58,467
27.09.2023 10:10:00,996.03,18.08,291.56,14.2,78.07,20.78,16.22,4.56,10.19,16.28,1184.09,0.69,1.58,112.9,0,0,482.38,933.89,948.27,29.31,465.9
27.09.2023 10:20:00,995.94,18.17,291.66,14.25,77.86,20.89,16.27,4.63,10.22,16.33,1183.59,0.94,1.65,108.5,0,0,496.89,961.09,973.87,30.02,450.9
27.09.2023 10:30:00,995.81,18.68,292.18,14.35,75.93,21.57,16.38,5.19,10.3,16.45,1181.32,1.08,1.81,133.1,0,0,511.45,987.11,998.13,30.69,448.2
27.09.2023 10:40:00,995.72,19.38,292.89,14.54,73.56,22.54,16.58,5.96,10.42,16.65,1178.29,1.34,2.2,138.5,0,0,525.56,1002.6,1025.74,31.32,448.5
27.09.2023 10:50:00,995.69,19.84,293.35,14.68,72.16,23.19,16.73,6.46,10.52,16.81,1176.34,1.28,2.25,135.7,0,0,537.22,1031.38,1044.36,31.92,445.4
27.09.2023 11:00:00,995.61,20.29,293.81,14.85,70.94,23.84,16.91,6.93,10.64,16.99,1174.36,1.16,2.01,114.8,0,0,547.66,1054.65,1064.25,32.46,442.4
27.09.2023 11:10:00,995.53,20.77,294.3,14.88,69.01,24.56,16.95,7.61,10.66,17.02,1172.33,1.08,1.82,129.1,0,0,557.03,1072.88,1081.29,32.97,439.3
27.09.2023 11:20:00,995.49,21.31,294.84,14.94,67.02,25.39,17.02,8.37,10.7,17.09,1170.1,1.28,2.23,110.8,0,0,564.68,1087.97,1095.41,33.45,435
27.09.2023 11:30:00,995.37,21.33,294.87,14.83,66.47,25.42,16.9,8.52,10.63,16.97,1169.93,1.18,2.16,78.29,0,0,570.79,1099.52,1102.3,33.89,425.4
27.09.2023 11:40:00,995.17,21.85,295.41,15.03,65.2,26.24,17.11,9.13,10.76,17.19,1167.54,1.23,2.71,139.4,0,0,574.02,1106.59,1111.75,34.28,425.9
27.09.2023 11:50:00,995,22.38,295.95,15.17,63.73,27.1,17.27,9.83,10.87,17.36,1165.18,1.39,2.42,180.6,0,0,579.36,1117.35,1123.49,34.66,429.5
27.09.2023 12:00:00,994.81,22.54,296.13,15.05,62.62,27.37,17.14,10.23,10.78,17.23,1164.38,1.82,3.11,158,0,0,583.36,1123.98,1129.22,35.02,428.6
27.09.2023 12:10:00,994.62,22.77,296.38,15.13,62.06,27.75,17.22,10.53,10.84,17.31,1163.21,2.28,3.32,170.6,0,0,586.51,1129.18,1132.05,35.35,423.8
27.09.2023 12:20:00,994.33,22.92,296.55,15.19,61.74,28,17.29,10.71,10.89,17.39,1162.25,2.6,4.4,178.5,0,0,588.2,1129.75,1134.06,35.63,417.6
